drug_id,target_id,interaction,drug_name,target_name
DB00780,Q9HB55,1,DB00780,Q9HB55
DB00780,Q16853,1,DB00780,Q16853
DB00780,P27338,1,DB00780,P27338
DB00780,P55789,1,DB00780,P55789
DB00780,P11712,1,DB00780,P11712
DB00780,P20815,1,DB00780,P20815
DB00780,Q01959,1,DB00780,Q01959
DB00780,P33261,1,DB00780,P33261
DB00780,P08684,1,DB00780,P08684
DB00780,P05181,1,DB00780,P05181
DB00780,P14902,1,DB00780,P14902
DB00780,P31645,1,DB00780,P31645
DB00780,P24462,1,DB00780,P24462
DB00780,P21397,1,DB00780,P21397
DB00780,P10635,1,DB00780,P10635
DB00780,P10632,1,DB00780,P10632
DB00780,O60341,1,DB00780,O60341
DB00780,P23975,1,DB00780,P23975
DB00301,P08684,1,DB00301,P08684
DB00543,P48169,1,DB00543,P48169
DB00543,P21917,1,DB00543,P21917
DB00543,P08912,1,DB00543,P08912
DB00543,P08913,1,DB00543,P08913
DB00543,P50406,1,DB00543,P50406
DB00543,P08908,1,DB00543,P08908
DB00543,P02763,1,DB00543,P02763
DB00543,P78334,1,DB00543,P78334
DB00543,Q16445,1,DB00543,Q16445
DB00543,P11229,1,DB00543,P11229
DB00543,P46098,1,DB00543,P46098
DB00543,Q9H3N8,1,DB00543,Q9H3N8
DB00543,P34903,1,DB00543,P34903
DB00543,P28222,1,DB00543,P28222
DB00543,P28223,1,DB00543,P28223
DB00543,P25100,1,DB00543,P25100
DB00543,P35368,1,DB00543,P35368
DB00543,P35367,1,DB00543,P35367
DB00543,P14416,1,DB00543,P14416
DB00543,P35348,1,DB00543,P35348
DB00543,P18825,1,DB00543,P18825
DB00543,Q99928,1,DB00543,Q99928
DB00543,P08172,1,DB00543,P08172
DB00543,P08173,1,DB00543,P08173
DB00543,P08183,1,DB00543,P08183
DB00543,P14867,1,DB00543,P14867
DB00543,P41595,1,DB00543,P41595
DB00543,P28335,1,DB00543,P28335
DB00543,P18505,1,DB00543,P18505
DB00543,P18507,1,DB00543,P18507
DB00543,P21728,1,DB00543,P21728
DB00543,O00591,1,DB00543,O00591
DB00543,O14764,1,DB00543,O14764
DB00543,Q9UN88,1,DB00543,Q9UN88
DB00543,Q01959,1,DB00543,Q01959
DB00543,P18089,1,DB00543,P18089
DB00543,P47870,1,DB00543,P47870
DB00543,P47869,1,DB00543,P47869
DB00543,P35462,1,DB00543,P35462
DB00543,P34969,1,DB00543,P34969
DB00543,P20309,1,DB00543,P20309
DB00543,Q9Y345,1,DB00543,Q9Y345
DB00543,P31645,1,DB00543,P31645
DB00543,P31644,1,DB00543,P31644
DB00543,P28472,1,DB00543,P28472
DB00543,Q8N1C3,1,DB00543,Q8N1C3
DB00543,P10635,1,DB00543,P10635
DB00543,P23975,1,DB00543,P23975
DB09119,Q9Y5Y9,1,DB09119,Q9Y5Y9
DB09119,Q99571,1,DB09119,Q99571
DB09119,Q9NY46,1,DB09119,Q9NY46
DB09119,Q14524,1,DB09119,Q14524
DB09119,Q15858,1,DB09119,Q15858
DB09119,P35499,1,DB09119,P35499
DB09119,P35498,1,DB09119,P35498
DB09119,Q01118,1,DB09119,Q01118
DB09119,Q99250,1,DB09119,Q99250
DB09119,Q9UI33,1,DB09119,Q9UI33
DB09119,Q9UQD0,1,DB09119,Q9UQD0
DB00302,Q16348,1,DB00302,Q16348
DB00302,P00747,1,DB00302,P00747
DB00544,P42898,1,DB00544,P42898
DB00544,Q12882,1,DB00544,Q12882
DB00544,Q9Y694,1,DB00544,Q9Y694
DB00544,P02768,1,DB00544,P02768
DB00544,O15440,1,DB00544,O15440
DB00544,O15438,1,DB00544,O15438
DB00544,O15439,1,DB00544,O15439
DB00544,Q96J66,1,DB00544,Q96J66
DB00544,Q9UNQ0,1,DB00544,Q9UNQ0
DB00544,P11712,1,DB00544,P11712
DB00544,Q99808,1,DB00544,Q99808
DB00544,P05177,1,DB00544,P05177
DB00544,P19971,1,DB00544,P19971
DB00544,Q06203,1,DB00544,Q06203
DB00544,P04818,1,DB00544,P04818
DB00544,P10632,1,DB00544,P10632
DB00544,P11509,1,DB00544,P11509
DB00541,Q9H4B7,1,DB00541,Q9H4B7
DB00541,Q9BUF5,1,DB00541,Q9BUF5
DB00541,O15438,1,DB00541,O15438
DB00541,Q92887,1,DB00541,Q92887
DB00541,Q9UNQ0,1,DB00541,Q9UNQ0
DB00541,P08183,1,DB00541,P08183
DB00541,P33527,1,DB00541,P33527
DB00541,P20815,1,DB00541,P20815
DB00541,O95342,1,DB00541,O95342
DB00541,P04350,1,DB00541,P04350
DB00541,P07437,1,DB00541,P07437
DB00541,Q13509,1,DB00541,Q13509
DB00541,Q15311,1,DB00541,Q15311
DB00541,Q3ZCM7,1,DB00541,Q3ZCM7
DB00541,P68371,1,DB00541,P68371
DB00541,P68366,1,DB00541,P68366
DB00541,O75751,1,DB00541,O75751
DB00541,Q9BVA1,1,DB00541,Q9BVA1
DB00541,Q5T3U5,1,DB00541,Q5T3U5
DB00541,P24462,1,DB00541,P24462
DB00541,Q13885,1,DB00541,Q13885
DB00783,P04150,1,DB00783,P04150
DB00783,Q99527,1,DB00783,Q99527
DB00783,Q9NPD5,1,DB00783,Q9NPD5
DB00783,P02768,1,DB00783,P02768
DB00783,Q9Y6L6,1,DB00783,Q9Y6L6
DB00783,P22309,1,DB00783,P22309
DB00783,P46721,1,DB00783,P46721
DB00783,P03372,1,DB00783,P03372
DB00783,P04278,1,DB00783,P04278
DB00783,Q9UNQ0,1,DB00783,Q9UNQ0
DB00783,P08185,1,DB00783,P08185
DB00783,Q9NSA0,1,DB00783,Q9NSA0
DB00783,Q12791,1,DB00783,Q12791
DB00783,Q92731,1,DB00783,Q92731
DB00783,P20815,1,DB00783,P20815
DB00783,P04798,1,DB00783,P04798
DB00783,Q01959,1,DB00783,Q01959
DB00783,Q16678,1,DB00783,Q16678
DB00783,P33261,1,DB00783,P33261
DB00783,P11474,1,DB00783,P11474
DB00783,O15244,1,DB00783,O15244
DB00783,O15245,1,DB00783,O15245
DB00783,O75751,1,DB00783,O75751
DB00783,P08842,1,DB00783,P08842
DB00783,Q5T3U5,1,DB00783,Q5T3U5
DB00783,P31645,1,DB00783,P31645
DB00783,Q9NYB5,1,DB00783,Q9NYB5
DB00783,Q8TCC7,1,DB00783,Q8TCC7
DB00783,P24462,1,DB00783,P24462
DB00783,Q06278,1,DB00783,Q06278
DB00783,O75469,1,DB00783,O75469
DB00783,P10275,1,DB00783,P10275
DB00783,O94956,1,DB00783,O94956
DB00783,P10632,1,DB00783,P10632
DB00783,Q96BD0,1,DB00783,Q96BD0
DB00300,P22392,1,DB00300,P22392
DB00300,O15439,1,DB00300,O15439
DB00300,Q92887,1,DB00300,Q92887
DB00300,Q4U2R8,1,DB00300,Q4U2R8
DB00300,P05177,1,DB00300,P05177
DB00300,Q5T3U5,1,DB00300,Q5T3U5
DB00300,Q8TCC7,1,DB00300,Q8TCC7
DB00300,P15531,1,DB00300,P15531
DB00542,P42898,1,DB00542,P42898
DB00542,Q16348,1,DB00542,Q16348
DB00542,P46059,1,DB00542,P46059
DB00542,P12821,1,DB00542,P12821
DB00784,P51787,1,DB00784,P51787
DB00784,Q04828,1,DB00784,Q04828
DB00784,P23219,1,DB00784,P23219
DB00784,P42330,1,DB00784,P42330
DB00784,P35354,1,DB00784,P35354
DB00784,P11712,1,DB00784,P11712
DB00784,O60218,1,DB00784,O60218
DB00784,P52895,1,DB00784,P52895
DB00784,P15121,1,DB00784,P15121
DB00784,P10632,1,DB00784,P10632
DB09118,P30531,1,DB09118,P30531
DB09118,P33261,1,DB09118,P33261
DB09118,P08684,1,DB09118,P08684
DB09118,P05177,1,DB09118,P05177
DB00305,P08183,1,DB00305,P08183
DB00305,P14902,1,DB00305,P14902
DB00305,P16435,1,DB00305,P16435
DB00547,P04150,1,DB00547,P04150
DB00547,P04083,1,DB00547,P04083
DB00548,P31213,1,DB00548,P31213
DB00548,P51857,1,DB00548,P51857
DB00548,P14679,1,DB00548,P14679
DB00545,P06276,1,DB00545,P06276
DB00545,P22303,1,DB00545,P22303
DB00787,Q4U2R8,1,DB00787,Q4U2R8
DB00787,O15245,1,DB00787,O15245
DB00787,Q86VL8,1,DB00787,Q86VL8
DB00787,Q8TCC7,1,DB00787,Q8TCC7
DB00787,Q12908,1,DB00787,Q12908
DB00787,Q96FL8,1,DB00787,Q96FL8
DB00304,P03372,1,DB00304,P03372
DB00304,P06401,1,DB00304,P06401
DB00304,P04278,1,DB00304,P04278
DB00788,P02768,1,DB00788,P02768
DB00788,P23219,1,DB00788,P23219
DB00788,P42330,1,DB00788,P42330
DB00788,P22309,1,DB00788,P22309
DB00788,P46721,1,DB00788,P46721
DB00788,Q4U2R8,1,DB00788,Q4U2R8
DB00788,P35354,1,DB00788,P35354
DB00788,P16662,1,DB00788,P16662
DB00788,P52895,1,DB00788,P52895
DB00788,P10632,1,DB00788,P10632
DB00307,P10826,1,DB00307,P10826
DB00307,P11712,1,DB00307,P11712
DB00307,P28702,1,DB00307,P28702
DB00307,P37231,1,DB00307,P37231
DB00307,P13631,1,DB00307,P13631
DB00307,P08684,1,DB00307,P08684
DB00307,P19793,1,DB00307,P19793
DB00307,P48443,1,DB00307,P48443
DB00307,P10276,1,DB00307,P10276
DB00549,Q9Y271,1,DB00549,Q9Y271
DB00549,P00533,1,DB00549,P00533
DB00549,P24557,1,DB00549,P24557
DB00549,P23219,1,DB00549,P23219
DB00549,P27361,1,DB00549,P27361
DB00549,Q9NS75,1,DB00549,Q9NS75
DB00549,P0DMS8,1,DB00549,P0DMS8
DB00549,Q9UNQ0,1,DB00549,Q9UNQ0
DB00549,P11712,1,DB00549,P11712
DB00549,P47712,1,DB00549,P47712
DB00549,P33261,1,DB00549,P33261
DB00549,O15244,1,DB00549,O15244
DB00549,P08684,1,DB00549,P08684
DB00549,P05177,1,DB00549,P05177
DB00549,P05181,1,DB00549,P05181
DB00549,Q15722,1,DB00549,Q15722
DB00549,Q86VL8,1,DB00549,Q86VL8
DB00549,P28482,1,DB00549,P28482
DB00549,Q16539,1,DB00549,Q16539
DB00549,P10635,1,DB00549,P10635
DB00549,P10632,1,DB00549,P10632
DB00549,Q96FL8,1,DB00549,Q96FL8
DB00308,Q9Y257,1,DB00308,Q9Y257
DB00308,Q12809,1,DB00308,Q12809
DB00308,Q02641,1,DB00308,Q02641
DB00308,Q14654,1,DB00308,Q14654
DB00308,Q9NS40,1,DB00308,Q9NS40
DB00308,Q06432,1,DB00308,Q06432
DB00308,Q13936,1,DB00308,Q13936
DB00308,O00180,1,DB00308,O00180
DB00308,Q9H252,1,DB00308,Q9H252
DB00308,P54289,1,DB00308,P54289
DB00550,P07202,1,DB00550,P07202
DB00550,P09172,1,DB00550,P09172
DB00550,P05164,1,DB00550,P05164
DB00551,P00918,1,DB00551,P00918
DB00790,Q16348,1,DB00790,Q16348
DB00790,P06276,1,DB00790,P06276
DB00790,P46059,1,DB00790,P46059
DB00790,P12821,1,DB00790,P12821
DB00312,P48169,1,DB00312,P48169
DB00312,Q12809,1,DB00312,Q12809
DB00312,P36544,1,DB00312,P36544
DB00312,P78334,1,DB00312,P78334
DB00312,Q16445,1,DB00312,Q16445
DB00312,P43681,1,DB00312,P43681
DB00312,P34903,1,DB00312,P34903
DB00312,Q99928,1,DB00312,Q99928
DB00312,P14867,1,DB00312,P14867
DB00312,P18505,1,DB00312,P18505
DB00312,P18507,1,DB00312,P18507
DB00312,O00591,1,DB00312,O00591
DB00312,O14764,1,DB00312,O14764
DB00312,Q9UN88,1,DB00312,Q9UN88
DB00312,P47870,1,DB00312,P47870
DB00312,P47869,1,DB00312,P47869
DB00312,P33261,1,DB00312,P33261
DB00312,P08684,1,DB00312,P08684
DB00312,P31644,1,DB00312,P31644
DB00312,P28472,1,DB00312,P28472
DB00312,Q8N1C3,1,DB00312,Q8N1C3
DB00312,P42262,1,DB00312,P42262
DB00312,P11509,1,DB00312,P11509
DB00554,P02768,1,DB00554,P02768
DB00554,P23219,1,DB00554,P23219
DB00554,Q4U2R8,1,DB00554,Q4U2R8
DB00554,P35354,1,DB00554,P35354
DB00554,Q9NSA0,1,DB00554,Q9NSA0
DB00554,P11712,1,DB00554,P11712
DB00554,Q8TCC7,1,DB00554,Q8TCC7
DB00554,P10632,1,DB00554,P10632
DB00796,P23219,1,DB00796,P23219
DB00796,P30556,1,DB00796,P30556
DB00796,P35503,1,DB00796,P35503
DB00796,P10632,1,DB00796,P10632
DB00313,P54855,1,DB00313,P54855
DB00313,Q9UKV0,1,DB00313,Q9UKV0
DB00313,Q9Y5Y9,1,DB00313,Q9Y5Y9
DB00313,P53985,1,DB00313,P53985
DB00313,Q9Y694,1,DB00313,Q9Y694
DB00313,Q9NY46,1,DB00313,Q9NY46
DB00313,P22310,1,DB00313,P22310
DB00313,Q9NY72,1,DB00313,Q9NY72
DB00313,P23219,1,DB00313,P23219
DB00313,Q9HAW9,1,DB00313,Q9HAW9
DB00313,Q9HAW8,1,DB00313,Q9HAW8
DB00313,Q8IWT1,1,DB00313,Q8IWT1
DB00313,Q4U2R8,1,DB00313,Q4U2R8
DB00313,O76082,1,DB00313,O76082
DB00313,P16662,1,DB00313,P16662
DB00313,O60939,1,DB00313,O60939
DB00313,P19224,1,DB00313,P19224
DB00313,P11712,1,DB00313,P11712
DB00313,Q14524,1,DB00313,Q14524
DB00313,Q15858,1,DB00313,Q15858
DB00313,Q07699,1,DB00313,Q07699
DB00313,P20815,1,DB00313,P20815
DB00313,P20813,1,DB00313,P20813
DB00313,Q92769,1,DB00313,Q92769
DB00313,O60656,1,DB00313,O60656
DB00313,P35499,1,DB00313,P35499
DB00313,P35498,1,DB00313,P35498
DB00313,P14550,1,DB00313,P14550
DB00313,Q01118,1,DB00313,Q01118
DB00313,P33260,1,DB00313,P33260
DB00313,P33261,1,DB00313,P33261
DB00313,P08684,1,DB00313,P08684
DB00313,P05177,1,DB00313,P05177
DB00313,Q13547,1,DB00313,Q13547
DB00313,Q99250,1,DB00313,Q99250
DB00313,Q9UI33,1,DB00313,Q9UI33
DB00313,Q8TCC7,1,DB00313,Q8TCC7
DB00313,P35503,1,DB00313,P35503
DB00313,P10632,1,DB00313,P10632
DB00313,Q9UQD0,1,DB00313,Q9UQD0
DB00313,P11509,1,DB00313,P11509
DB00555,Q9Y5Y9,1,DB00555,Q9Y5Y9
DB00555,Q9NY46,1,DB00555,Q9NY46
DB00555,P22310,1,DB00555,P22310
DB00555,P46098,1,DB00555,P46098
DB00555,P08183,1,DB00555,P08183
DB00555,Q14524,1,DB00555,Q14524
DB00555,Q15858,1,DB00555,Q15858
DB00555,P35499,1,DB00555,P35499
DB00555,P35498,1,DB00555,P35498
DB00555,Q99250,1,DB00555,Q99250
DB00555,P35503,1,DB00555,P35503
DB00555,Q99720,1,DB00555,Q99720
DB00555,Q9UQD0,1,DB00555,Q9UQD0
DB00310,Q13621,1,DB00310,Q13621
DB00552,P00813,1,DB00552,P00813
DB00794,P48169,1,DB00794,P48169
DB00794,P36544,1,DB00794,P36544
DB00794,P78334,1,DB00794,P78334
DB00794,Q16445,1,DB00794,Q16445
DB00794,P43681,1,DB00794,P43681
DB00794,P34903,1,DB00794,P34903
DB00794,Q99928,1,DB00794,Q99928
DB00794,P14867,1,DB00794,P14867
DB00794,P20813,1,DB00794,P20813
DB00794,P18505,1,DB00794,P18505
DB00794,P18507,1,DB00794,P18507
DB00794,O00591,1,DB00794,O00591
DB00794,O14764,1,DB00794,O14764
DB00794,Q9UN88,1,DB00794,Q9UN88
DB00794,P47870,1,DB00794,P47870
DB00794,P47869,1,DB00794,P47869
DB00794,P33261,1,DB00794,P33261
DB00794,P31644,1,DB00794,P31644
DB00794,P28472,1,DB00794,P28472
DB00794,Q8N1C3,1,DB00794,Q8N1C3
DB00794,P10632,1,DB00794,P10632
DB00794,P42262,1,DB00794,P42262
DB01400,P06276,1,DB01400,P06276
DB01400,P22303,1,DB01400,P22303
DB00553,P22303,1,DB00553,P22303
DB00553,P04798,1,DB00553,P04798
DB00553,Q16696,1,DB00553,Q16696
DB00553,P05177,1,DB00553,P05177
DB00553,P21397,1,DB00553,P21397
DB00553,P11509,1,DB00553,P11509
DB00795,P29466,1,DB00795,P29466
DB00795,O14920,1,DB00795,O14920
DB00795,P24557,1,DB00795,P24557
DB00795,P23219,1,DB00795,P23219
DB00795,P09917,1,DB00795,P09917
DB00795,Q92887,1,DB00795,Q92887
DB00795,P35354,1,DB00795,P35354
DB00795,Q9UNQ0,1,DB00795,Q9UNQ0
DB00795,O15111,1,DB00795,O15111
DB00795,P20815,1,DB00795,P20815
DB00795,P37231,1,DB00795,P37231
DB00795,Q96NT5,1,DB00795,Q96NT5
DB00795,P28482,1,DB00795,P28482
DB00795,P04054,1,DB00795,P04054
DB00795,P00918,1,DB00795,P00918
DB00795,P00915,1,DB00795,P00915
DB00795,Q9UPY5,1,DB00795,Q9UPY5
DB00795,P03956,1,DB00795,P03956
DB00316,P54855,1,DB00316,P54855
DB00316,P49888,1,DB00316,P49888
DB00316,P11245,1,DB00316,P11245
DB00316,P23219,1,DB00316,P23219
DB00316,Q9HAW8,1,DB00316,Q9HAW8
DB00316,P22309,1,DB00316,P22309
DB00316,Q4U2R8,1,DB00316,Q4U2R8
DB00316,P35354,1,DB00316,P35354
DB00316,P08183,1,DB00316,P08183
DB00316,P19224,1,DB00316,P19224
DB00316,Q06520,1,DB00316,Q06520
DB00316,P11712,1,DB00316,P11712
DB00316,P50225,1,DB00316,P50225
DB00316,O60656,1,DB00316,O60656
DB00316,P04798,1,DB00316,P04798
DB00316,P08684,1,DB00316,P08684
DB00316,P05177,1,DB00316,P05177
DB00316,P05181,1,DB00316,P05181
DB00316,P10635,1,DB00316,P10635
DB00316,P10632,1,DB00316,P10632
DB00316,P11509,1,DB00316,P11509
DB00558,Q9Y3R4,1,DB00558,Q9Y3R4
DB01406,P04150,1,DB01406,P04150
DB01406,P08913,1,DB01406,P08913
DB01406,P21452,1,DB01406,P21452
DB01406,P03372,1,DB01406,P03372
DB01406,P06401,1,DB01406,P06401
DB01406,P28223,1,DB01406,P28223
DB01406,P04278,1,DB01406,P04278
DB01406,P0DMS8,1,DB01406,P0DMS8
DB01406,P35372,1,DB01406,P35372
DB01406,P30968,1,DB01406,P30968
DB01406,P18825,1,DB01406,P18825
DB01406,P11712,1,DB01406,P11712
DB01406,P13945,1,DB01406,P13945
DB01406,P41145,1,DB01406,P41145
DB01406,Q96P88,1,DB01406,Q96P88
DB01406,P21728,1,DB01406,P21728
DB01406,Q01959,1,DB01406,Q01959
DB01406,P18089,1,DB01406,P18089
DB01406,P35462,1,DB01406,P35462
DB01406,P20309,1,DB01406,P20309
DB01406,P08842,1,DB01406,P08842
DB01406,P31645,1,DB01406,P31645
DB01406,P10275,1,DB01406,P10275
DB01406,P11511,1,DB01406,P11511
DB01406,P23975,1,DB01406,P23975
DB00317,Q8NE63,1,DB00317,Q8NE63
DB00317,O14578,1,DB00317,O14578
DB00317,Q9BUB5,1,DB00317,Q9BUB5
DB00317,O96017,1,DB00317,O96017
DB00317,Q9NWZ3,1,DB00317,Q9NWZ3
DB00317,Q9H093,1,DB00317,Q9H093
DB00317,O14976,1,DB00317,O14976
DB00317,Q56UN5,1,DB00317,Q56UN5
DB00317,P00533,1,DB00317,P00533
DB00317,Q8N4C8,1,DB00317,Q8N4C8
DB00317,P02768,1,DB00317,P02768
DB00317,P02763,1,DB00317,P02763
DB00317,P09769,1,DB00317,P09769
DB00317,P29376,1,DB00317,P29376
DB00317,P12931,1,DB00317,P12931
DB00317,P06239,1,DB00317,P06239
DB00317,Q9H0K1,1,DB00317,Q9H0K1
DB00317,P21860,1,DB00317,P21860
DB00317,Q16816,1,DB00317,Q16816
DB00317,P00519,1,DB00317,P00519
DB00317,Q9UBE8,1,DB00317,Q9UBE8
DB00317,P51451,1,DB00317,P51451
DB00317,P30530,1,DB00317,P30530
DB00317,P08631,1,DB00317,P08631
DB00317,Q9NRP7,1,DB00317,Q9NRP7
DB00317,P04626,1,DB00317,P04626
DB00317,Q9UNQ0,1,DB00317,Q9UNQ0
DB00317,Q9UKE5,1,DB00317,Q9UKE5
DB00317,Q9Y616,1,DB00317,Q9Y616
DB00317,P15735,1,DB00317,P15735
DB00317,P08183,1,DB00317,P08183
DB00317,O75676,1,DB00317,O75676
DB00317,O15197,1,DB00317,O15197
DB00317,O94768,1,DB00317,O94768
DB00317,P11712,1,DB00317,P11712
DB00317,P08581,1,DB00317,P08581
DB00317,P45984,1,DB00317,P45984
DB00317,P53779,1,DB00317,P53779
DB00317,Q9H2G2,1,DB00317,Q9H2G2
DB00317,P20815,1,DB00317,P20815
DB00317,Q9UEE5,1,DB00317,Q9UEE5
DB00317,P21709,1,DB00317,P21709
DB00317,Q86V86,1,DB00317,Q86V86
DB00317,Q09013,1,DB00317,Q09013
DB00317,Q52WX2,1,DB00317,Q52WX2
DB00317,Q99759,1,DB00317,Q99759
DB00317,O43293,1,DB00317,O43293
DB00317,P04798,1,DB00317,P04798
DB00317,P50613,1,DB00317,P50613
DB00317,P49674,1,DB00317,P49674
DB00317,Q15303,1,DB00317,Q15303
DB00317,O94804,1,DB00317,O94804
DB00317,Q16659,1,DB00317,Q16659
DB00317,Q13163,1,DB00317,Q13163
DB00317,P33261,1,DB00317,P33261
DB00317,P48730,1,DB00317,P48730
DB00317,P08684,1,DB00317,P08684
DB00317,Q9UF33,1,DB00317,Q9UF33
DB00317,Q9C098,1,DB00317,Q9C098
DB00317,Q9HBH9,1,DB00317,Q9HBH9
DB00317,P54756,1,DB00317,P54756
DB00317,P54762,1,DB00317,P54762
DB00317,P54760,1,DB00317,P54760
DB00317,P10721,1,DB00317,P10721
DB00317,Q9Y2U5,1,DB00317,Q9Y2U5
DB00317,P29322,1,DB00317,P29322
DB00317,P29320,1,DB00317,P29320
DB00317,Q15139,1,DB00317,Q15139
DB00317,Q8TBX8,1,DB00317,Q8TBX8
DB00317,O43353,1,DB00317,O43353
DB00317,P07949,1,DB00317,P07949
DB00317,P07948,1,DB00317,P07948
DB00317,P51617,1,DB00317,P51617
DB00317,P31152,1,DB00317,P31152
DB00317,P36888,1,DB00317,P36888
DB00317,P10635,1,DB00317,P10635
DB00317,P42681,1,DB00317,P42681
DB00317,P42684,1,DB00317,P42684
DB00317,P42685,1,DB00317,P42685
DB00317,P35968,1,DB00317,P35968
DB00317,Q9H1R3,1,DB00317,Q9H1R3
DB00559,P24530,1,DB00559,P24530
DB00559,P25101,1,DB00559,P25101
DB00559,P11712,1,DB00559,P11712
DB00559,O95342,1,DB00559,O95342
DB00559,O75469,1,DB00559,O75469
DB00798,Q4U2R8,1,DB00798,Q4U2R8
DB00798,P00374,1,DB00798,P00374
DB00315,P28566,1,DB00315,P28566
DB00315,P08908,1,DB00315,P08908
DB00315,P28222,1,DB00315,P28222
DB00315,P28221,1,DB00315,P28221
DB00315,P30939,1,DB00315,P30939
DB00315,P05177,1,DB00315,P05177
DB00315,P21397,1,DB00315,P21397
DB00557,P35367,1,DB00557,P35367
DB00557,P10635,1,DB00557,P10635
DB00799,P10826,1,DB00799,P10826
DB00799,P28702,1,DB00799,P28702
DB00799,P13631,1,DB00799,P13631
DB00799,P10276,1,DB00799,P10276
DB00799,P10632,1,DB00799,P10632
DB00318,P35372,1,DB00318,P35372
DB00318,P16662,1,DB00318,P16662
DB00318,P41145,1,DB00318,P41145
DB00318,P41143,1,DB00318,P41143
DB00318,P20815,1,DB00318,P20815
DB00318,P08684,1,DB00318,P08684
DB00318,O15245,1,DB00318,O15245
DB00318,P24462,1,DB00318,P24462
DB00318,P10635,1,DB00318,P10635
DB00318,P06133,1,DB00318,P06133
DB00319,Q4U2R8,1,DB00319,Q4U2R8
DB00561,Q9NPC2,1,DB00561,Q9NPC2
DB00561,O14649,1,DB00561,O14649
DB00561,P10635,1,DB00561,P10635
DB00320,P28566,1,DB00320,P28566
DB00320,P08913,1,DB00320,P08913
DB00320,P50406,1,DB00320,P50406
DB00320,P08908,1,DB00320,P08908
DB00320,P28222,1,DB00320,P28222
DB00320,P28223,1,DB00320,P28223
DB00320,P28221,1,DB00320,P28221
DB00320,P25100,1,DB00320,P25100
DB00320,P35368,1,DB00320,P35368
DB00320,P14416,1,DB00320,P14416
DB00320,P35348,1,DB00320,P35348
DB00320,P18825,1,DB00320,P18825
DB00320,P30939,1,DB00320,P30939
DB00320,P08183,1,DB00320,P08183
DB00320,P41595,1,DB00320,P41595
DB00320,P28335,1,DB00320,P28335
DB00320,P21728,1,DB00320,P21728
DB00320,P18089,1,DB00320,P18089
DB00320,P35462,1,DB00320,P35462
DB00320,P47898,1,DB00320,P47898
DB00320,P34969,1,DB00320,P34969
DB00320,O15244,1,DB00320,O15244
DB00320,P08684,1,DB00320,P08684
DB00320,Q86VL8,1,DB00320,Q86VL8
DB00320,Q96FL8,1,DB00320,Q96FL8
DB04920,O60840,1,DB04920,O60840
DB04920,P06276,1,DB04920,P06276
DB04920,Q01668,1,DB04920,Q01668
DB04920,Q13698,1,DB04920,Q13698
DB04920,Q13936,1,DB04920,Q13936
DB00323,P21964,1,DB00323,P21964
DB00323,P11712,1,DB00323,P11712
DB00323,Q13118,1,DB00323,Q13118
DB00323,Q9HC97,1,DB00323,Q9HC97
DB01413,Q16348,1,DB01413,Q16348
DB01413,O76082,1,DB01413,O76082
DB01413,P46059,1,DB01413,P46059
DB00324,P04150,1,DB00324,P04150
DB00324,P08185,1,DB00324,P08185
DB00324,P08684,1,DB00324,P08684
DB00321,P21918,1,DB00321,P21918
DB00321,P08912,1,DB00321,P08912
DB00321,P08913,1,DB00321,P08913
DB00321,P25021,1,DB00321,P25021
DB00321,Q12809,1,DB00321,Q12809
DB00321,P50406,1,DB00321,P50406
DB00321,P08908,1,DB00321,P08908
DB00321,P02768,1,DB00321,P02768
DB00321,P02763,1,DB00321,P02763
DB00321,O43526,1,DB00321,O43526
DB00321,O43525,1,DB00321,O43525
DB00321,P11229,1,DB00321,P11229
DB00321,Q9H3N8,1,DB00321,Q9H3N8
DB00321,P28222,1,DB00321,P28222
DB00321,P28223,1,DB00321,P28223
DB00321,P28221,1,DB00321,P28221
DB00321,Q9UK17,1,DB00321,Q9UK17
DB00321,P25100,1,DB00321,P25100
DB00321,P35368,1,DB00321,P35368
DB00321,P35367,1,DB00321,P35367
DB00321,P35372,1,DB00321,P35372
DB00321,P14416,1,DB00321,P14416
DB00321,P04629,1,DB00321,P04629
DB00321,P35348,1,DB00321,P35348
DB00321,P18825,1,DB00321,P18825
DB00321,P08172,1,DB00321,P08172
DB00321,P08173,1,DB00321,P08173
DB00321,P08183,1,DB00321,P08183
DB00321,P41595,1,DB00321,P41595
DB00321,P11712,1,DB00321,P11712
DB00321,Q14524,1,DB00321,Q14524
DB00321,Q15858,1,DB00321,Q15858
DB00321,P13945,1,DB00321,P13945
DB00321,P08588,1,DB00321,P08588
DB00321,P41145,1,DB00321,P41145
DB00321,P41143,1,DB00321,P41143
DB00321,P28335,1,DB00321,P28335
DB00321,P20815,1,DB00321,P20815
DB00321,P20813,1,DB00321,P20813
DB00321,P21728,1,DB00321,P21728
DB00321,Q09470,1,DB00321,Q09470
DB00321,Q01959,1,DB00321,Q01959
DB00321,P18089,1,DB00321,P18089
DB00321,P35462,1,DB00321,P35462
DB00321,P33261,1,DB00321,P33261
DB00321,Q9NZV8,1,DB00321,Q9NZV8
DB00321,P34969,1,DB00321,P34969
DB00321,O15244,1,DB00321,O15244
DB00321,P08684,1,DB00321,P08684
DB00321,P05177,1,DB00321,P05177
DB00321,P05181,1,DB00321,P05181
DB00321,O15245,1,DB00321,O15245
DB00321,P20309,1,DB00321,P20309
